DBN,School  Information                                                                                                         School Name,Location Type,"Total Guidance Counselors (GC) & Social Workers (SW)


(includes GCs, SWs, ATRs, School Response Clinicians, High Needs Counselors, High Need SWs, Single Shepherds, Bridging the Gap SWs)",Total GC,Total SW,Counts by Role Specificaiton           Full-time GC,Counts by Role Specification                       Full-Time SW,Count by Role Specification          Part-time GC,Count by Role Specification           Part-Time SW,Additional Role Specifications      Bilingual GC,Additional Role Specifications        Bilingual SW,Additional Role Specifications        GC Serving More than One Location,Additional Role Specifications        SW Serving More than One Location,Program Designations Included in Counts      Bridging the Gap,Program Designations Included in Counts        High Needs SW,Program Designations Included in Counts        High Needs GC,Program Designations Included in Counts        School Response Clinician,Program Designations Included in Counts               Single Shepherd,Additional Supports      Learning to Work,Additional Supports              CBO Partner,Enrollment and Ratios   2019-20 SY Enrollment,Enrollment and Ratios           Ratio GC & SW,Enrollment and Ratios                   Ratio GC Only,Enrollment and Ratios                     Ratio SW Only
29Q268,P.S./I.S. 268,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,645,645,645,645
29Q270,The Gordon Parks School,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,758,758,758,758
29Q272,George Washington Carver High School for the Scien,HIGH SCHOOL,2.2,1,1.2,1,1,0,0.2,0,1,0,0.2,na,na,na,School Response Clinicians,na,na,na,390,177,390,325
29Q283,Preparatory Academy for Writers: A College Board S,SECONDARY SCHOOL,2.2,1,1.2,1,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,557,253,557,464
29Q289,Queens United Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,178,81,89,178
29Q295,P.S./I.S. 295,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,524,524,524,524
29Q313,Benjamin Franklin High School for Finance & Inform,HIGH SCHOOL,1.2,0,1.2,0,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,413,344,413,344
29Q326,Cambria Heights Academy,HIGH SCHOOL,1.2,1,0.2,1,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,370,308,370,370
29Q327,Eagle Academy for Young Men III,SECONDARY SCHOOL,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,421,191,211,421
29Q355,Collaborative Arts Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1,0.2,1,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,338,282,338,338
29Q356,Community Voices Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.6,0.4,2.2,0,2,0.4,0.2,0,0,0.4,0.2,na,na,na,School Response Clinicians,na,na,na,340,131,340,155
29Q360,P.S. 360,ELEMENTARY,0.2,0.2,0,0,0,0.2,0,0,0,0.2,0,na,na,na,na,na,na,na,271,271,271,271
29Q492,"Mathematics, Science Research and Technology Magne",HIGH SCHOOL,3.2,2,1.2,2,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,401,125,201,334
29Q498,Humanities & Arts Magnet High School,HIGH SCHOOL,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,372,169,186,372
30Q002,P.S. 002 Alfred Zimberg,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,533,267,533,533
30Q010,I.S. 010 Horace Greeley,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,799,266,400,799
30Q011,P.S. 011 Kathryn Phelan,ELEMENTARY,3.2,1.2,2,1,2,0.2,0,0,1,0.2,0,na,na,na,na,na,na,na,924,289,770,462
30Q017,P.S. 017 Henry David Thoreau,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,591,296,591,591
30Q069,P.S. 069 Jackson Heights,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,963,482,963,963
30Q070,P.S. 070,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,811,406,811,811
30Q076,P.S. 076 William Hallet,ELEMENTARY,2.0,2,0,2,0,0,0,0,0,0,0,na,na,na,na,na,na,na,421,211,211,421
30Q078,P.S./I.S. 78Q,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,748,748,748,748
30Q084,P.S. 084 Steinway,ELEMENTARY,1.0,0,1,0,1,0,0,0,0,0,0,na,na,na,na,na,na,na,258,258,258,258
30Q085,P.S. 085 Judge Charles Vallone,ELEMENTARY,0.4,0.4,0,0,0,0.4,0,0,0,0,0,na,na,na,na,na,na,na,654,654,654,654
30Q092,P.S. 092 Harry T. Stewart Sr.,ELEMENTARY,2.0,1,1,1,1,0,0,1,1,0,0,na,na,na,na,na,na,na,898,449,898,898
30Q111,P.S. 111 Jacob Blackwell,K-8,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,328,164,328,328
30Q112,P.S. 112 Dutch Kills,ELEMENTARY,2.0,1,1,1,1,0,0,1,1,0,0,na,na,na,na,na,na,na,412,206,412,412
30Q122,P.S. 122 Mamie Fay,K-8,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,1365,455,683,1365
30Q126,Albert Shanker School for Visual and Performing Ar,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,2,1,2,1,0,0,1,0,0,0,na,na,na,na,na,na,na,625,208,313,625
30Q127,P.S. 127 Aerospace Science Magnet School,K-8,4.0,3,1,3,1,0,0,1,1,0,0,na,na,na,na,na,na,na,1212,303,404,1212
30Q141,I.S. 141 The Steinway,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,2,1,2,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,1179,393,590,1179
30Q145,I.S. 145 Joseph Pulitzer,JUNIOR HIGH-INTERMEDIATE-MIDDLE,5.0,4,1,4,1,0,0,3,1,0,0,na,na,na,na,na,na,na,1660,332,415,1660
30Q148,P.S. 148 Queens,ELEMENTARY,3.0,2,1,2,1,0,0,1,1,0,0,na,na,na,na,na,na,na,772,257,386,772
30Q149,P.S. 149 Christa McAuliffe,ELEMENTARY,2.0,2,0,2,0,0,0,2,0,0,0,na,na,na,na,na,na,na,940,470,470,940
30Q150,P.S. 150 Queens,ELEMENTARY,2.0,2,0,2,0,0,0,2,0,0,0,na,na,na,na,na,na,na,1014,507,507,1014
30Q151,P.S. 151 Mary D. Carter,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,317,317,317,317
30Q152,P.S. 152 Gwendoline N. Alleyne School,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,937,937,937,937
30Q166,P.S. 166 Henry Gradstein,ELEMENTARY,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,947,316,474,947
30Q171,P.S. 171 Peter G. Van Alst,ELEMENTARY,1.8,0.8,1,0,1,0.8,0,0,0,0.8,0,na,na,na,na,na,na,na,430,239,430,430
30Q204,I.S. 204 Oliver W. Holmes,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,2,0,2,0,0,0,1,0,0,0,na,na,na,na,na,na,na,445,223,223,445
30Q212,P.S. 212,ELEMENTARY,1.0,1,0,1,0,0,0,1,0,0,0,na,na,na,na,na,na,na,757,757,757,757
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,EARLY CHILDHOOD,1.0,1,0,1,0,0,0,1,0,0,0,na,na,High Needs GC,na,na,na,na,276,276,276,276
30Q227,I.S. 227 Louis Armstrong,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.0,3,1,3,1,0,0,1,0,0,0,na,High Needs SW,na,na,na,na,na,1570,393,523,1570
30Q228,The Ivan Lafayette Early Childhood School of the A,EARLY CHILDHOOD,1.0,1,0,1,0,0,0,1,0,0,0,na,na,High Needs GC,na,na,na,na,290,290,290,290
30Q230,I.S. 230,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,3,0,3,0,0,0,0,0,0,0,na,na,na,na,na,na,na,1192,397,397,1192
30Q234,P.S. 234,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,455,455,455,455
30Q235,Academy for New Americans,JUNIOR HIGH-INTERMEDIATE-MIDDLE,0.6,0.6,0,0,0,0.6,0,0,0,0,0,na,na,na,na,na,na,na,85,85,85,85
30Q258,Energy Tech High School,HIGH SCHOOL,4.3,1,3.3,1,3,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,512,120,512,158
30Q280,P.S. 280,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,575,575,575,575
30Q286,"Young Women's Leadership School, Astoria",SECONDARY SCHOOL,1.3,1,0.3,1,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,578,462,578,578
30Q291,Hunters Point Community Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,420,210,420,420
30Q300,The 30th Avenue School (G&T Citywide),K-8,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,na,na,na,544,181,272,544
30Q301,Academy for Careers in Television and Film,HIGH SCHOOL,5.3,1,4.3,1,4,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,548,104,548,129
30Q329,East Elmhurst Community School,ELEMENTARY,1.0,0,1,0,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,448,448,448,448
30Q361,The Woodside Community School,ELEMENTARY,0.2,0.2,0,0,0,0.2,0,0,0,0,0,na,na,na,na,na,na,na,417,417,417,417
30Q384,P.S. 384,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,High Needs GC,na,na,na,na,105,105,105,105
30Q398,P.S. 398,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,124,124,124,124
30Q445,William Cullen Bryant High School,HIGH SCHOOL,11.0,10,1,10,1,0,0,1,1,0,0,na,na,na,na,na,na,"Global Kids, Inc.",2287,208,229,2287
30Q450,Long Island City High School,HIGH SCHOOL,15.0,8,7,8,7,0,0,6,0,0,0,na,na,na,na,na,na,na,2204,147,276,315
30Q501,Frank Sinatra School of the Arts High School,HIGH SCHOOL,5.0,4,1,4,1,0,0,0,0,0,0,na,na,na,na,na,na,na,851,170,213,851
30Q502,Information Technology High School,HIGH SCHOOL,5.0,5,0,5,0,0,0,0,0,0,0,na,na,na,na,na,na,na,976,195,195,976
30Q555,Newcomers High School,HIGH SCHOOL,3.0,3,0,3,0,0,0,2,0,0,0,na,na,na,na,na,na,na,792,264,264,792
30Q575,Academy of American Studies,HIGH SCHOOL,3.0,3,0,3,0,0,0,0,0,0,0,na,na,na,na,na,na,na,1025,342,342,1025
30Q580,Baccalaureate School for Global Education,SECONDARY SCHOOL,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,557,557,557,557
31R001,P.S. 001 Tottenville,ELEMENTARY,1.4,0.4,1,0,1,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,442,316,442,442
31R002,I.S. R002 George L. Egbert,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1056,487,528,1056
31R003,P.S. 003 The Margaret Gioiosa School,ELEMENTARY,1.6,0.6,1,0,1,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,668,418,668,668
31R004,P.S. 004 Maurice Wollin,ELEMENTARY,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,na,na,na,745,248,373,745
31R005,P.S. 005 Huguenot,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,High Needs GC,na,na,na,na,315,315,315,315
31R006,P.S. 6 Corporal Allan F. Kivlehan School,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,533,267,533,533
31R007,I.S. 007 Elias Bernstein,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.2,2,1.2,2,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1184,374,592,1015
31R008,P.S. 8 Shirlee Solomon,ELEMENTARY,0.4,0.4,0,0,0,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,590,590,590,590
31R009,Naples Street Elementary School,ELEMENTARY,2.2,2,0.2,2,0,0,0.2,0,0,0,0,na,na,na,na,na,na,na,318,145,159,318
31R010,Fort Hill Collaborative Elementary School,ELEMENTARY,1.0,1,0,1,0,0,0,1,0,0,0,na,na,na,na,na,na,na,192,192,192,192
31R011,P.S. 11 Thomas Dongan School,ELEMENTARY,1.6,0.6,1,0,1,0.6,0,0,0,0.6,0,na,High Needs SW,na,na,na,na,na,320,200,320,320
31R013,P.S. 013 M. L. Lindemeyer,ELEMENTARY,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,na,na,na,865,288,433,865
31R016,P.S. 016 John J. Driscoll,ELEMENTARY,3.0,1,2,1,2,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,445,148,445,223
31R018,P.S. 018 John G. Whittier,ELEMENTARY,2.6,1.6,1,1,1,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,465,179,291,465
31R019,P.S. 019 The Curtis School,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,560,280,560,560
31R020,P.S. 020 Port Richmond,ELEMENTARY,3.0,2,1,2,1,0,0,1,1,0,0,na,na,na,na,na,na,na,420,140,210,420
31R021,P.S. 21 Margaret Emery-Elm Park,ELEMENTARY,1.6,0.6,1,0,1,0.6,0,0,1,0.6,0,na,na,na,na,na,na,na,392,245,392,392
31R022,P.S. 022 Graniteville,ELEMENTARY,5.0,3,2,3,2,0,0,0,1,0,0,na,na,na,na,na,na,na,925,185,308,463
31R023,P.S. 023 Richmondtown,ELEMENTARY,0.4,0.4,0,0,0,0.4,0,0,0,0,0,na,na,na,na,na,na,na,564,564,564,564
31R024,I.S. 024 Myra S. Barnes,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.2,3,1.2,3,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1364,327,455,1169
31R026,P.S. 026 The Carteret School,ELEMENTARY,0.4,0.4,0,0,0,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,292,292,292,292
31R027,I.S. 027 Anning S. Prall,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.2,3,0.2,3,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1070,338,357,1070
31R028,The Eagle Academy for Young Men of Staten Island,SECONDARY SCHOOL,2.0,2,0,2,0,0,0,0,0,0,0,na,na,na,na,na,na,na,306,153,153,306
31R029,P.S. 029 Bardwell,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,632,632,632,632
31R030,P.S. 030 Westerleigh,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,817,409,817,817
31R031,P.S. 031 William T. Davis,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,390,195,390,390
31R032,P.S. 032 The Gifford School,ELEMENTARY,1.4,0.4,1,0,1,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,666,476,666,666
31R034,I.S. 034 Tottenville,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.2,3,1.2,3,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1033,248,344,885
31R035,P.S. 35 The Clove Valley School,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,424,424,424,424
31R036,P.S. 036 J. C. Drumgoole,ELEMENTARY,1.6,0.6,1,0,1,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,884,553,884,884
31R038,P.S. 038 George Cromwell,ELEMENTARY,1.6,0.6,1,0,1,0.6,0,0,0,0,0,na,na,na,na,na,na,na,382,239,382,382
31R039,P.S. 39 Francis J. Murphy Jr.,ELEMENTARY,0.4,0.4,0,0,0,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,514,514,514,514
31R041,The Stephanie A. Vierno School,ELEMENTARY,1.5,1.5,0,0,0,1.5,0,0,0,0.6,0,na,na,na,na,na,na,na,698,465,465,698
31R042,P.S. 042 Eltingville,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,1088,544,1088,1088
31R044,P.S. 044 Thomas C. Brown,ELEMENTARY,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,na,na,na,698,233,349,698
31R045,P.S. 045 John Tyler,ELEMENTARY,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,na,na,na,849,283,425,849
31R046,P.S. 046 Albert V. Maniscalco,ELEMENTARY,1.4,0.4,1,0,1,0.4,0,0,0,0.4,0,na,High Needs SW,na,na,na,na,na,250,179,250,250
31R047,CSI High School for International Studies,HIGH SCHOOL,4.0,3,1,3,1,0,0,0,0,0,0,na,na,na,na,na,na,na,487,122,162,487
31R048,P.S. 048 William G. Wilcox,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,1000,1000,1000,1000
31R049,I.S. 49 Berta A. Dreyfus,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.2,1,1.2,1,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,551,254,551,472
31R050,P.S. 050 Frank Hankinson,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,713,357,713,713
31R051,I.S. 051 Edwin Markham,JUNIOR HIGH-INTERMEDIATE-MIDDLE,5.6,3.4,2.2,3,2,0.4,0.2,0,1,0.4,0.2,na,na,na,School Response Clinicians,na,na,na,1313,236,386,606
31R052,P.S. 052 John C. Thompson,ELEMENTARY,1.6,0.6,1,0,1,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,597,373,597,597
31R053,The Barbara Esselborn School,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,845,845,845,845
31R054,P.S. 054 Charles W. Leng,ELEMENTARY,0.6,0.6,0,0,0,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,821,821,821,821
31R055,P.S. 055 Henry M. Boehm,ELEMENTARY,1.8,0.8,1,0,1,0.8,0,0,0,0,0,na,na,na,na,na,na,na,580,322,580,580
31R056,P.S. 56 The Louis Desario School,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,599,300,599,599
31R057,P.S. 057 Hubert H. Humphrey,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,653,327,653,653
31R058,Space Shuttle Columbia School,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,688,344,688,688
31R059,The Harbor View School,ELEMENTARY,1.0,0,1,0,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,300,300,300,300
31R060,P.S. 060 Alice Austen,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,800,400,800,800
31R061,I.S. 061 William A Morris,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.2,3,1.2,3,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,976,234,325,837
31R062,The Kathleen Grimm School for Leadership and Susta,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,High Needs GC,na,na,na,na,379,379,379,379
31R063,Marsh Avenue School for Expeditionary Learning,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1,0.2,1,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,453,388,453,453
31R064,Gaynor McCown Expeditionary Learning School,HIGH SCHOOL,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,420,194,210,420
31R065,P.S. 65 The Academy of Innovative Learning,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,428,428,428,428
31R068,Port Richmond School for Visionary Learning,ELEMENTARY,1.6,1.6,0,1,0,0.6,0,0,0,0,0,na,na,High Needs GC,na,na,na,na,291,182,182,291
31R069,P.S. 069 Daniel D. Tompkins,ELEMENTARY,2.4,1.4,1,1,1,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,892,372,637,892
31R072,I.S. 072 Rocco Laurie,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.2,3,1.2,3,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1582,380,527,1356
31R074,P.S. 74 Future Leaders Elementary School,ELEMENTARY,2.0,1,1,1,1,0,0,1,1,0,0,na,na,na,na,na,na,na,280,140,280,280
31R075,I.S. 075 Frank D. Paulo,JUNIOR HIGH-INTERMEDIATE-MIDDLE,6.2,5,1.2,5,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1448,235,290,1241
31R078,P.S. 78,ELEMENTARY,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,715,238,358,715
31R080,The Michael J. Petrides School,K-12 ALL GRADES,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,1338,669,1338,1338
31R440,New Dorp High School,HIGH SCHOOL,20.0,14,6,14,6,0,0,0,0,0,0,na,na,na,na,na,na,na,3106,155,222,518
31R445,Port Richmond High School,HIGH SCHOOL,11.0,8,3,8,3,0,0,0,0,0,0,na,na,na,na,na,na,na,1564,142,196,521
31R450,Curtis High School,HIGH SCHOOL,14.0,12,2,12,2,0,0,1,0,0,0,na,na,na,na,na,na,na,2476,177,206,1238
31R455,Tottenville High School,HIGH SCHOOL,18.0,16,2,16,2,0,0,1,0,0,0,na,na,na,na,na,na,na,3694,205,231,1847
31R460,Susan E. Wagner High School,HIGH SCHOOL,14.0,13,1,13,1,0,0,0,0,0,0,na,na,na,na,na,na,na,3434,245,264,3434
31R470,Concord High School,HIGH SCHOOL,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,Learning to Work,na,178,178,178,178
31R600,Ralph R. McKee Career and Technical Education High,HIGH SCHOOL,5.0,4,1,4,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,830,166,208,830
31R605,Staten Island Technical High School,HIGH SCHOOL,6.0,5,1,5,1,0,0,0,0,0,0,na,na,na,na,na,na,na,1335,223,267,1335
31R861,Staten Island School of Civic Leadership,K-8,2.0,2,0,2,0,0,0,0,0,0,0,na,na,na,na,na,na,na,873,437,437,873
32K045,P.S./I.S. 045 Horace E. Greene,K-8,3.0,1,2,1,2,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,593,198,593,297
32K075,P.S. 075 Mayda Cortiella,ELEMENTARY,1.4,0.4,1,0,1,0.4,0,0,1,0.4,0,na,na,na,na,na,na,na,282,201,282,282
32K086,P.S. 086 The Irvington,ELEMENTARY,1.0,1,0,1,0,0,0,1,0,0,0,na,na,na,na,na,na,na,419,419,419,419
32K106,P.S. 106 Edward Everett Hale,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,397,397,397,397
32K116,P.S. 116 Elizabeth L Farrell,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,340,170,340,340
32K123,P.S. 123 Suydam,ELEMENTARY,2.0,1,1,1,1,0,0,1,1,0,0,na,na,na,na,na,na,na,598,299,598,598
32K145,P.S. 145 Andrew Jackson,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,501,251,501,501
32K151,P.S. 151 Lyndon B. Johnson,ELEMENTARY,1.0,1,0,1,0,0,0,1,0,0,0,na,na,na,na,na,na,na,326,326,326,326
32K162,J.H.S. 162 The Willoughby,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.3,2,0.3,2,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,317,141,159,317
32K168,The Brooklyn School for Math and Research,HIGH SCHOOL,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,304,138,152,304
32K274,P.S. 274 Kosciusko,ELEMENTARY,2.0,1,1,1,1,0,0,1,0,0,0,Bridging the Gap,na,na,na,na,na,na,364,182,364,364
32K291,J.H.S. 291 Roland Hayes,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1,0.3,1,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,"East Side House, Inc.",331,265,331,331
32K299,P.S. 299 Thomas Warren Field,ELEMENTARY,1.4,0.4,1,0,1,0.4,0,0,0,0.4,0,Bridging the Gap,na,na,na,na,na,na,181,129,181,181
32K347,I.S. 347 School of Humanities,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.3,0,2.3,0,2,0,0.3,0,1,0,0.3,na,na,na,School Response Clinicians,na,na,na,292,130,292,130
32K349,"I.S. 349 Math, Science & Tech.",JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1,0.3,1,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,298,238,298,298
32K376,P.S. 376,ELEMENTARY,0.2,0.2,0,0,0,0.2,0,0,0,0.2,0,na,na,na,na,na,na,na,522,522,522,522
32K377,P.S. 377 Alejandrina B. De Gautier,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,142,142,142,142
32K383,J.H.S. 383 Philippa Schuyler,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.3,2,0.3,2,0,0,0.3,1,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,887,394,444,887
32K384,P.S. /I.S. 384 Frances E. Carter,K-8,3.0,2,1,2,1,0,0,1,1,0,0,na,na,na,na,na,na,na,445,148,223,445
32K403,Academy for Excellence in Leadership,HIGH SCHOOL,3.3,2,1.3,2,1,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,289,89,145,231
32K545,EBC High School for Public Service - Bushwick,HIGH SCHOOL,3.3,3,0.3,3,0,0,0.3,1,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,461,142,154,461
32K549,The Brooklyn School for Social Justice,HIGH SCHOOL,4.2,4,0.2,4,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,333,79,83,333
32K552,The Academy of Urban Planning and Engineering,HIGH SCHOOL,3.2,1,2.2,1,2,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,287,90,287,130
32K554,All City Leadership Secondary School,SECONDARY SCHOOL,1.3,1,0.3,1,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,433,346,433,433
32K556,Bushwick Leaders High School for Academic Excellen,HIGH SCHOOL,2.3,2,0.3,2,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,"Sheltering Arms Children and Family Services, Inc.",339,151,170,339
32K562,Evergreen Middle School for Urban Exploration,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1,0.3,1,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,380,304,380,380
